time_period,rainfall,mean_temperature,max_temperature
2017-12,0.044781632787490366,26.30920735020794,32.0126892089844
2018-01,0.013595408656307484,25.35679276784265,31.78278503417971
2018-02,0.013509579306003161,23.739563529722147,32.30304870605471
2019-01,0.0005843242527880932,23.585660778578927,30.978112792968773
2019-02,0.03523588418303092,26.66055286952428,35.01856384277346
2019-03,0.016240687378704877,28.653285188572397,36.88601074218752
2019-04,0.029088131656067162,31.053685400221127,39.50301513671877
2019-05,0.2528324352877327,28.618109618976575,38.408975219726585
2019-06,0.22830197856368883,28.02838543785947,34.68132934570315
2019-07,0.224710537057625,27.52592247583533,33.70391235351565
2019-08,0.42629052517212784,26.315693402034015,32.8294616699219
2019-09,0.10273459709440758,26.935409524705676,32.2602478027344
2018-12,0.02809362153631767,27.39389221437517,33.38942871093752
2019-01,0.008020577815120333,25.143215370178268,32.33376464843752
2019-02,7.004922029807403e-05,22.2555253305743,31.244989013671898
2020-01,0.0017249050602963223,24.184087330807927,32.759866333007835
2020-02,0.00028431751783131176,24.92702671796428,34.68195495605471
2020-03,0.05729804773043767,27.922334576678566,37.29891357421877
2020-04,0.014355291858567654,28.61641652848988,39.51119384765627
2020-05,0.12067913484455417,30.663041461411353,39.9454284667969
2020-06,0.23759033921770012,27.90358191596141,34.1114440917969
2020-07,0.1999869218949435,28.01274897257491,34.05840454101565
2020-08,0.465868327266449,26.587290269585083,32.85939941406252
2020-09,0.23889436565682942,27.06287381913927,33.05059204101565
2019-12,0.2171095801350056,24.708809604439693,30.784509277343773
2020-01,0.009204884873099672,24.40187969207767,31.84003601074221
2020-02,3.288438654180936e-05,21.24548904665056,30.857507324218773
2021-01,1.9772226949044125e-05,20.08822029688025,30.92035827636721
2021-02,0.020688914505988976,23.776457427796913,35.15120849609377
2021-03,0.013816870831174555,27.974766257501415,36.93032226562502
2021-04,0.168365686268789,27.84468417697485,37.09066162109377
2021-05,0.09170748152100572,29.28820602663103,36.26827392578127
2021-06,0.3206539550173879,27.79801676008441,36.55974731445315
2021-07,0.24426384957422442,27.336833797988106,34.13887939453127
2021-08,0.18606157482731334,27.39588428620374,33.94536743164065
2021-09,0.39362667441935173,26.311779721577977,32.97480163574221
2020-12,0.14268973073106395,25.610199023831285,32.6249938964844
2021-01,0.0022446853188071714,24.418627251519126,32.16921386718752
2021-02,0.001016957963241083,21.362167817802856,29.428994750976585
2022-01,0.00535142426500812,23.133698584443778,32.16985473632815
2022-02,0.08318548506595747,22.150467718215225,31.796380615234398
2022-03,0.045748676254032006,27.304255524502025,35.46926269531252
2022-04,0.021035579952993544,28.215923076205797,38.25209960937502
2022-05,0.2610114900778875,26.507638529295605,33.8437438964844
2022-06,0.15494361230934572,27.61129279666477,33.0018249511719
2022-07,0.33905559273091157,27.428985173215153,33.89704284667971
2022-08,0.4301783099921117,26.76495185770017,32.49358520507815
2022-09,0.32973979425030464,26.283252567715124,32.0815368652344
2021-12,0.10830600951102909,25.27818530913322,31.02161560058596
2022-01,0.031264517354202326,25.85164621141223,32.30774841308596
2022-02,7.850967551803478e-05,21.622095054708552,30.68195495605471
2023-01,0.001412603572436666,21.016002970869863,31.46882019042971
2023-02,0.0052125173518966506,24.76546238036383,34.96050415039065
2023-03,0.006016751467463166,27.99323207896248,38.68898925781252
2023-04,0.020865047387079727,31.53687099880642,39.77755126953127
2023-05,0.08472565697633883,30.603601176764414,41.49707946777346
2023-06,0.29657050186226286,28.03339623345272,37.791726684570335
2023-07,0.35167923203141527,27.743984989453395,33.75509033203127
2023-08,0.3667713199592022,26.922030775008693,33.45453796386721
2023-09,0.4544515498529904,26.511232503255258,32.78066406250002
2022-12,0.14048883738111329,26.486563742032615,31.595330810546898
2023-01,0.010307443176010622,25.51091908348934,32.36841735839846
2023-02,0.0004986520128582583,23.545777052192307,32.4376159667969
