time_period,rainfall,mean_temperature,max_temperature
2013-05-25,0.013442051410567757,25.953804906209314,30.586267089843773
2013-05-26,0.005825340747719565,26.681213633219443,29.931542968750023
2013-05-27,0.007760336995090711,27.927412287394247,31.858239746093773
2013-05-28,0.0010322511195681727,28.923390324910486,32.785317993164085
2013-05-29,0.01584804058069267,28.285899734497093,31.757363891601585
2013-05-30,0.010640329122452385,26.493137613932333,29.423684692382835
2013-05-31,0.004121387549616884,27.704303359985374,31.71711120605471
2013-06-01,0.0004426151513712284,28.462229665120446,32.23006591796877
2013-06-02,0.012363335490135796,27.32109095255538,31.78974304199221
2013-06-03,0.012876659631729126,26.63714434305831,30.472451782226585
2013-06-04,0.019295185804367065,25.1819842020671,29.080117797851585
2013-06-05,0.021206709085276998,24.839175796508812,27.38507995605471
2013-06-06,0.0037513256073111734,26.721235529581747,30.305032348632835
2013-06-07,0.0012373861936225694,27.855375544230185,31.801812744140648
2013-06-08,0.0001808998726069433,28.70964393615725,31.51661071777346
2013-06-09,0.0008794474775868366,29.31203168233236,32.99334106445315
2013-06-10,0.029667013883511117,28.010891215006552,32.880227661132835
2013-06-11,0.005569487810134888,23.19646542867025,24.054498291015648
2013-06-12,1.7404556274414062e-05,26.47587102254232,29.852136230468773
2013-06-13,6.932318200369991e-05,26.67684135437014,30.007531738281273
2013-06-14,3.202259540557861e-05,27.734257634480798,31.36438903808596
2013-06-15,7.82310962677002e-06,28.154347991943382,31.742410278320335
2013-06-16,8.249730825582446e-05,28.562646484375023,32.08391723632815
2013-06-17,0.001014916566418833,28.577415720621786,32.20392761230471
2013-06-18,0.0006377339363048407,28.64279454549154,32.470864868164085
2013-06-19,0.007912755012512207,27.350858942667685,30.770425415039085
2013-06-20,0.0037527710198332898,26.92630538940432,29.669183349609398
2013-06-21,0.01050374209870597,27.051981226603232,29.557656860351585
2013-06-22,0.0036722930722703495,26.902773157755576,29.24134216308596
2013-06-23,0.02974234819407684,25.357684707641624,26.421624755859398
2013-06-24,0.01177534757694687,25.45370254516604,26.875543212890648
2013-06-25,0.011486884456701318,26.323056793212913,29.800103759765648
2013-06-26,0.006883123517031464,25.314848836263025,27.021081542968773
2013-06-27,0.0025129318237304688,26.608408864339196,29.295953369140648
2013-06-28,0.0002931058406829834,27.710717773437523,30.582360839843773
2013-06-29,0.0010389864443709484,28.197492853800497,32.03571472167971
2013-06-30,0.0005403280258065024,28.541775004069052,32.136697387695335
