,time_period,rainfall,mean_temperature,disease_cases,population,location,Cases,E,month,ID_year,ID_spat,rainsum,meantemperature
76,2007-05,35.039,23.96,1118.0,3354460.03730701,EspiritoSanto,1118.0,3354460.03730701,5,2007,EspiritoSanto,35.039,23.96
77,2007-06,40.061,22.86,546.0,3354460.03730701,EspiritoSanto,546.0,3354460.03730701,6,2007,EspiritoSanto,40.061,22.86
78,2007-07,23.926,22.65,425.0,3354460.03730701,EspiritoSanto,425.0,3354460.03730701,7,2007,EspiritoSanto,23.926,22.65
79,2007-08,31.641,22.11,142.0,3354460.03730701,EspiritoSanto,142.0,3354460.03730701,8,2007,EspiritoSanto,31.641,22.11
80,2007-09,22.343,23.13,104.0,3354460.03730701,EspiritoSanto,104.0,3354460.03730701,9,2007,EspiritoSanto,22.343,23.13
81,2007-10,10.47,25.19,96.0,3354460.03730701,EspiritoSanto,96.0,3354460.03730701,10,2007,EspiritoSanto,10.47,25.19
82,2007-11,12.519,26.58,135.0,3354460.03730701,EspiritoSanto,135.0,3354460.03730701,11,2007,EspiritoSanto,12.519,26.58
83,2007-12,17.107,26.54,164.0,3354460.03730701,EspiritoSanto,164.0,3354460.03730701,12,2007,EspiritoSanto,17.107,26.54
84,2008-01,69.618,26.26,471.0,3387981.70180438,EspiritoSanto,471.0,3387981.70180438,1,2008,EspiritoSanto,69.618,26.26
85,2008-02,116.793,25.62,1030.0,3387981.70180438,EspiritoSanto,1030.0,3387981.70180438,2,2008,EspiritoSanto,116.793,25.62
86,2008-03,253.363,24.23,4778.0,3387981.70180438,EspiritoSanto,4778.0,3387981.70180438,3,2008,EspiritoSanto,253.363,24.23
87,2008-04,133.559,23.97,8441.0,3387981.70180438,EspiritoSanto,8441.0,3387981.70180438,4,2008,EspiritoSanto,133.559,23.97
88,2008-05,68.373,23.44,4930.0,3387981.70180438,EspiritoSanto,4930.0,3387981.70180438,5,2008,EspiritoSanto,68.373,23.44
89,2008-06,30.403,22.33,1594.0,3387981.70180438,EspiritoSanto,1594.0,3387981.70180438,6,2008,EspiritoSanto,30.403,22.33
90,2008-07,49.787,21.54,369.0,3387981.70180438,EspiritoSanto,369.0,3387981.70180438,7,2008,EspiritoSanto,49.787,21.54
91,2008-08,34.097,22.38,230.0,3387981.70180438,EspiritoSanto,230.0,3387981.70180438,8,2008,EspiritoSanto,34.097,22.38
92,2008-09,12.601,24.42,128.0,3387981.70180438,EspiritoSanto,128.0,3387981.70180438,9,2008,EspiritoSanto,12.601,24.42
93,2008-10,13.879,25.47,213.0,3387981.70180438,EspiritoSanto,213.0,3387981.70180438,10,2008,EspiritoSanto,13.879,25.47
94,2008-11,5.195,27.17,444.0,3387981.70180438,EspiritoSanto,444.0,3387981.70180438,11,2008,EspiritoSanto,5.195,27.17
95,2008-12,26.292,26.82,707.0,3387981.70180438,EspiritoSanto,707.0,3387981.70180438,12,2008,EspiritoSanto,26.292,26.82
96,2009-01,54.524,26.53,2775.0,3420744.71810522,EspiritoSanto,2775.0,3420744.71810522,1,2009,EspiritoSanto,54.524,26.53
97,2009-02,115.576,25.01,5192.0,3420744.71810522,EspiritoSanto,5192.0,3420744.71810522,2,2009,EspiritoSanto,115.576,25.01
98,2009-03,95.727,25.39,6983.0,3420744.71810522,EspiritoSanto,6983.0,3420744.71810522,3,2009,EspiritoSanto,95.727,25.39
99,2009-04,183.678,24.37,6527.0,3420744.71810522,EspiritoSanto,6527.0,3420744.71810522,4,2009,EspiritoSanto,183.678,24.37
100,2009-05,175.35,23.08,7504.0,3420744.71810522,EspiritoSanto,7504.0,3420744.71810522,5,2009,EspiritoSanto,175.35,23.08
101,2009-06,43.377,22.76,2624.0,3420744.71810522,EspiritoSanto,2624.0,3420744.71810522,6,2009,EspiritoSanto,43.377,22.76
102,2009-07,40.914,22.57,775.0,3420744.71810522,EspiritoSanto,775.0,3420744.71810522,7,2009,EspiritoSanto,40.914,22.57
103,2009-08,36.984,22.78,448.0,3420744.71810522,EspiritoSanto,448.0,3420744.71810522,8,2009,EspiritoSanto,36.984,22.78
104,2009-09,11.329,24.76,150.0,3420744.71810522,EspiritoSanto,150.0,3420744.71810522,9,2009,EspiritoSanto,11.329,24.76
105,2009-10,22.214,26.32,86.0,3420744.71810522,EspiritoSanto,86.0,3420744.71810522,10,2009,EspiritoSanto,22.214,26.32
106,2009-11,9.976,26.63,237.0,3420744.71810522,EspiritoSanto,237.0,3420744.71810522,11,2009,EspiritoSanto,9.976,26.63
107,2009-12,38.013,26.74,617.0,3420744.71810522,EspiritoSanto,617.0,3420744.71810522,12,2009,EspiritoSanto,38.013,26.74
108,2010-01,102.006,25.18,691.0,3452978.44496663,EspiritoSanto,691.0,3452978.44496663,1,2010,EspiritoSanto,102.006,25.18
109,2010-02,46.122,26.62,1082.0,3452978.44496663,EspiritoSanto,1082.0,3452978.44496663,2,2010,EspiritoSanto,46.122,26.62
110,2010-03,61.687,27.07,2933.0,3452978.44496663,EspiritoSanto,2933.0,3452978.44496663,3,2010,EspiritoSanto,61.687,27.07
111,2010-04,118.713,25.13,4105.0,3452978.44496663,EspiritoSanto,4105.0,3452978.44496663,4,2010,EspiritoSanto,118.713,25.13
112,2010-05,24.856,25.32,4898.0,3452978.44496663,EspiritoSanto,4898.0,3452978.44496663,5,2010,EspiritoSanto,24.856,25.32
113,2010-06,68.711,22.9,2733.0,3452978.44496663,EspiritoSanto,2733.0,3452978.44496663,6,2010,EspiritoSanto,68.711,22.9
114,2010-07,34.755,22.42,1623.0,3452978.44496663,EspiritoSanto,1623.0,3452978.44496663,7,2010,EspiritoSanto,34.755,22.42
115,2010-08,20.513,22.22,1240.0,3452978.44496663,EspiritoSanto,1240.0,3452978.44496663,8,2010,EspiritoSanto,20.513,22.22
116,2010-09,20.339,23.47,675.0,3452978.44496663,EspiritoSanto,675.0,3452978.44496663,9,2010,EspiritoSanto,20.339,23.47
117,2010-10,58.923,25.79,619.0,3452978.44496663,EspiritoSanto,619.0,3452978.44496663,10,2010,EspiritoSanto,58.923,25.79
118,2010-11,7.532,26.65,1154.0,3452978.44496663,EspiritoSanto,1154.0,3452978.44496663,11,2010,EspiritoSanto,7.532,26.65
119,2010-12,68.794,25.74,1586.0,3452978.44496663,EspiritoSanto,1586.0,3452978.44496663,12,2010,EspiritoSanto,68.794,25.74
120,2011-01,84.42,25.49,2651.0,3484753.45431386,EspiritoSanto,2651.0,3484753.45431386,1,2011,EspiritoSanto,84.42,25.49
121,2011-02,107.081,25.43,4213.0,3484753.45431386,EspiritoSanto,4213.0,3484753.45431386,2,2011,EspiritoSanto,107.081,25.43
122,2011-03,92.212,25.32,5765.0,3484753.45431386,EspiritoSanto,5765.0,3484753.45431386,3,2011,EspiritoSanto,92.212,25.32
123,2011-04,98.367,24.78,7024.0,3484753.45431386,EspiritoSanto,7024.0,3484753.45431386,4,2011,EspiritoSanto,98.367,24.78
124,2011-05,99.486,23.21,7588.0,3484753.45431386,EspiritoSanto,7588.0,3484753.45431386,5,2011,EspiritoSanto,99.486,23.21
125,2011-06,36.919,22.96,2991.0,3484753.45431386,EspiritoSanto,2991.0,3484753.45431386,6,2011,EspiritoSanto,36.919,22.96
126,2011-07,70.426,21.98,1167.0,3484753.45431386,EspiritoSanto,1167.0,3484753.45431386,7,2011,EspiritoSanto,70.426,21.98
127,2011-08,21.4,22.77,552.0,3484753.45431386,EspiritoSanto,552.0,3484753.45431386,8,2011,EspiritoSanto,21.4,22.77
128,2011-09,18.663,23.13,240.0,3484753.45431386,EspiritoSanto,240.0,3484753.45431386,9,2011,EspiritoSanto,18.663,23.13
129,2011-10,37.204,25.03,270.0,3484753.45431386,EspiritoSanto,270.0,3484753.45431386,10,2011,EspiritoSanto,37.204,25.03
130,2011-11,25.243,25.62,229.0,3484753.45431386,EspiritoSanto,229.0,3484753.45431386,11,2011,EspiritoSanto,25.243,25.62
131,2011-12,13.317,26.62,260.0,3484753.45431386,EspiritoSanto,260.0,3484753.45431386,12,2011,EspiritoSanto,13.317,26.62
132,2012-01,40.113,26.0,912.0,3516016.81720298,EspiritoSanto,912.0,3516016.81720298,1,2012,EspiritoSanto,40.113,26.0
133,2012-02,47.291,25.67,783.0,3516016.81720298,EspiritoSanto,783.0,3516016.81720298,2,2012,EspiritoSanto,47.291,25.67
134,2012-03,21.539,26.47,945.0,3516016.81720298,EspiritoSanto,945.0,3516016.81720298,3,2012,EspiritoSanto,21.539,26.47
135,2012-04,12.16,26.24,1104.0,3516016.81720298,EspiritoSanto,1104.0,3516016.81720298,4,2012,EspiritoSanto,12.16,26.24
136,2012-05,20.022,25.03,987.0,3516016.81720298,EspiritoSanto,987.0,3516016.81720298,5,2012,EspiritoSanto,20.022,25.03
137,2012-06,23.828,23.91,951.0,3516016.81720298,EspiritoSanto,951.0,3516016.81720298,6,2012,EspiritoSanto,23.828,23.91
138,2012-07,23.61,22.39,833.0,3516016.81720298,EspiritoSanto,833.0,3516016.81720298,7,2012,EspiritoSanto,23.61,22.39
139,2012-08,18.83,22.17,564.0,3516016.81720298,EspiritoSanto,564.0,3516016.81720298,8,2012,EspiritoSanto,18.83,22.17
140,2012-09,8.697,23.97,581.0,3516016.81720298,EspiritoSanto,581.0,3516016.81720298,9,2012,EspiritoSanto,8.697,23.97
141,2012-10,9.763,25.0,722.0,3516016.81720298,EspiritoSanto,722.0,3516016.81720298,10,2012,EspiritoSanto,9.763,25.0
142,2012-11,8.461,27.21,905.0,3516016.81720298,EspiritoSanto,905.0,3516016.81720298,11,2012,EspiritoSanto,8.461,27.21
143,2012-12,9.981,27.16,2149.0,3516016.81720298,EspiritoSanto,2149.0,3516016.81720298,12,2012,EspiritoSanto,9.981,27.16
144,2013-01,41.396,26.81,6206.0,3546874.39152187,EspiritoSanto,6206.0,3546874.39152187,1,2013,EspiritoSanto,41.396,26.81
145,2013-02,15.377,27.19,9358.0,3546874.39152187,EspiritoSanto,9358.0,3546874.39152187,2,2013,EspiritoSanto,15.377,27.19
146,2013-03,46.554,27.07,15787.0,3546874.39152187,EspiritoSanto,15787.0,3546874.39152187,3,2013,EspiritoSanto,46.554,27.07
147,2013-04,58.795,25.89,14389.0,3546874.39152187,EspiritoSanto,14389.0,3546874.39152187,4,2013,EspiritoSanto,58.795,25.89
148,2013-05,38.119,24.61,9942.0,3546874.39152187,EspiritoSanto,9942.0,3546874.39152187,5,2013,EspiritoSanto,38.119,24.61
149,2013-06,27.337,23.99,4052.0,3546874.39152187,EspiritoSanto,4052.0,3546874.39152187,6,2013,EspiritoSanto,27.337,23.99
150,2013-07,77.728,22.58,2295.0,3546874.39152187,EspiritoSanto,2295.0,3546874.39152187,7,2013,EspiritoSanto,77.728,22.58
151,2013-08,27.192,23.03,1278.0,3546874.39152187,EspiritoSanto,1278.0,3546874.39152187,8,2013,EspiritoSanto,27.192,23.03
152,2013-09,16.53,24.33,960.0,3546874.39152187,EspiritoSanto,960.0,3546874.39152187,9,2013,EspiritoSanto,16.53,24.33
153,2013-10,18.512,25.44,714.0,3546874.39152187,EspiritoSanto,714.0,3546874.39152187,10,2013,EspiritoSanto,18.512,25.44
154,2013-11,28.45,25.65,636.0,3546874.39152187,EspiritoSanto,636.0,3546874.39152187,11,2013,EspiritoSanto,28.45,25.65
155,2013-12,64.711,25.98,719.0,3546874.39152187,EspiritoSanto,719.0,3546874.39152187,12,2013,EspiritoSanto,64.711,25.98
156,2014-01,20.579,26.21,2758.0,3577361.46323315,EspiritoSanto,2758.0,3577361.46323315,1,2014,EspiritoSanto,20.579,26.21
157,2014-02,48.982,25.61,2158.0,3577361.46323315,EspiritoSanto,2158.0,3577361.46323315,2,2014,EspiritoSanto,48.982,25.61
158,2014-03,58.913,25.74,2243.0,3577361.46323315,EspiritoSanto,2243.0,3577361.46323315,3,2014,EspiritoSanto,58.913,25.74
159,2014-04,78.338,25.28,2515.0,3577361.46323315,EspiritoSanto,2515.0,3577361.46323315,4,2014,EspiritoSanto,78.338,25.28
160,2014-05,64.761,23.88,2525.0,3577361.46323315,EspiritoSanto,2525.0,3577361.46323315,5,2014,EspiritoSanto,64.761,23.88
161,2014-06,34.271,23.24,2034.0,3577361.46323315,EspiritoSanto,2034.0,3577361.46323315,6,2014,EspiritoSanto,34.271,23.24
162,2014-07,31.724,22.58,1407.0,3577361.46323315,EspiritoSanto,1407.0,3577361.46323315,7,2014,EspiritoSanto,31.724,22.58
163,2014-08,21.249,22.55,945.0,3577361.46323315,EspiritoSanto,945.0,3577361.46323315,8,2014,EspiritoSanto,21.249,22.55
164,2014-09,20.626,24.17,844.0,3577361.46323315,EspiritoSanto,844.0,3577361.46323315,9,2014,EspiritoSanto,20.626,24.17
165,2014-10,23.469,24.85,577.0,3577361.46323315,EspiritoSanto,577.0,3577361.46323315,10,2014,EspiritoSanto,23.469,24.85
166,2014-11,50.899,25.69,625.0,3577361.46323315,EspiritoSanto,625.0,3577361.46323315,11,2014,EspiritoSanto,50.899,25.69
167,2014-12,28.731,25.9,658.0,3577361.46323315,EspiritoSanto,658.0,3577361.46323315,12,2014,EspiritoSanto,28.731,25.9
168,2015-01,19.732,26.65,1097.0,3607495.67531815,EspiritoSanto,1097.0,3607495.67531815,1,2015,EspiritoSanto,19.732,26.65
169,2015-02,60.739,26.11,646.0,3607495.67531815,EspiritoSanto,646.0,3607495.67531815,2,2015,EspiritoSanto,60.739,26.11
170,2015-03,77.656,25.97,1269.0,3607495.67531815,EspiritoSanto,1269.0,3607495.67531815,3,2015,EspiritoSanto,77.656,25.97
171,2015-04,32.006,26.32,2334.0,3607495.67531815,EspiritoSanto,2334.0,3607495.67531815,4,2015,EspiritoSanto,32.006,26.32
172,2015-05,32.991,25.35,4146.0,3607495.67531815,EspiritoSanto,4146.0,3607495.67531815,5,2015,EspiritoSanto,32.991,25.35
173,2015-06,37.317,23.55,3690.0,3607495.67531815,EspiritoSanto,3690.0,3607495.67531815,6,2015,EspiritoSanto,37.317,23.55
174,2015-07,49.156,22.79,2992.0,3607495.67531815,EspiritoSanto,2992.0,3607495.67531815,7,2015,EspiritoSanto,49.156,22.79
175,2015-08,17.133,23.11,2614.0,3607495.67531815,EspiritoSanto,2614.0,3607495.67531815,8,2015,EspiritoSanto,17.133,23.11
176,2015-09,9.463,25.04,2603.0,3607495.67531815,EspiritoSanto,2603.0,3607495.67531815,9,2015,EspiritoSanto,9.463,25.04
177,2015-10,8.263,26.13,3598.0,3607495.67531815,EspiritoSanto,3598.0,3607495.67531815,10,2015,EspiritoSanto,8.263,26.13
178,2015-11,4.937,27.63,3994.0,3607495.67531815,EspiritoSanto,3994.0,3607495.67531815,11,2015,EspiritoSanto,4.937,27.63
179,2015-12,24.471,27.21,6679.0,3607495.67531815,EspiritoSanto,6679.0,3607495.67531815,12,2015,EspiritoSanto,24.471,27.21
180,2016-01,178.818,25.17,9814.0,3637329.9567208,EspiritoSanto,9814.0,3637329.9567208,1,2016,EspiritoSanto,178.818,25.17
181,2016-02,39.78,25.83,10671.0,3637329.9567208,EspiritoSanto,10671.0,3637329.9567208,2,2016,EspiritoSanto,39.78,25.83
182,2016-03,61.251,26.74,9875.0,3637329.9567208,EspiritoSanto,9875.0,3637329.9567208,3,2016,EspiritoSanto,61.251,26.74
183,2016-04,32.546,25.98,6448.0,3637329.9567208,EspiritoSanto,6448.0,3637329.9567208,4,2016,EspiritoSanto,32.546,25.98
184,2016-05,58.091,24.83,2222.0,3637329.9567208,EspiritoSanto,2222.0,3637329.9567208,5,2016,EspiritoSanto,58.091,24.83
185,2016-06,20.256,23.88,625.0,3637329.9567208,EspiritoSanto,625.0,3637329.9567208,6,2016,EspiritoSanto,20.256,23.88
186,2016-07,17.433,22.97,401.0,3637329.9567208,EspiritoSanto,401.0,3637329.9567208,7,2016,EspiritoSanto,17.433,22.97
187,2016-08,10.64,23.6,354.0,3637329.9567208,EspiritoSanto,354.0,3637329.9567208,8,2016,EspiritoSanto,10.64,23.6
188,2016-09,10.055,24.99,337.0,3637329.9567208,EspiritoSanto,337.0,3637329.9567208,9,2016,EspiritoSanto,10.055,24.99
189,2016-10,9.404,26.46,324.0,3637329.9567208,EspiritoSanto,324.0,3637329.9567208,10,2016,EspiritoSanto,9.404,26.46
190,2016-11,9.112,27.16,508.0,3637329.9567208,EspiritoSanto,508.0,3637329.9567208,11,2016,EspiritoSanto,9.112,27.16
191,2016-12,24.23,27.11,972.0,3637329.9567208,EspiritoSanto,972.0,3637329.9567208,12,2016,EspiritoSanto,24.23,27.11
192,2017-01,27.389,27.07,1017.0,3666811.37849717,EspiritoSanto,1017.0,3666811.37849717,1,2017,EspiritoSanto,27.389,27.07
193,2017-02,33.86,26.84,746.0,3666811.37849717,EspiritoSanto,746.0,3666811.37849717,2,2017,EspiritoSanto,33.86,26.84
194,2017-03,68.133,26.74,1321.0,3666811.37849717,EspiritoSanto,1321.0,3666811.37849717,3,2017,EspiritoSanto,68.133,26.74
195,2017-04,51.738,25.76,829.0,3666811.37849717,EspiritoSanto,829.0,3666811.37849717,4,2017,EspiritoSanto,51.738,25.76
196,2017-05,75.381,24.75,788.0,3666811.37849717,EspiritoSanto,788.0,3666811.37849717,5,2017,EspiritoSanto,75.381,24.75
197,2017-06,52.54,23.05,550.0,3666811.37849717,EspiritoSanto,550.0,3666811.37849717,6,2017,EspiritoSanto,52.54,23.05
198,2017-07,62.968,21.31,297.0,3666811.37849717,EspiritoSanto,297.0,3666811.37849717,7,2017,EspiritoSanto,62.968,21.31
199,2017-08,21.527,22.83,288.0,3666811.37849717,EspiritoSanto,288.0,3666811.37849717,8,2017,EspiritoSanto,21.527,22.83
200,2017-09,25.968,22.92,197.0,3666811.37849717,EspiritoSanto,197.0,3666811.37849717,9,2017,EspiritoSanto,25.968,22.92
201,2017-10,14.294,25.13,192.0,3666811.37849717,EspiritoSanto,192.0,3666811.37849717,10,2017,EspiritoSanto,14.294,25.13
202,2017-11,13.581,26.74,228.0,3666811.37849717,EspiritoSanto,228.0,3666811.37849717,11,2017,EspiritoSanto,13.581,26.74
203,2017-12,17.543,27.29,328.0,3666811.37849717,EspiritoSanto,328.0,3666811.37849717,12,2017,EspiritoSanto,17.543,27.29
0,2001-01,118.715,25.49,,6018512.72558594,Goias,,6018512.72558594,1,2001,Goias,118.715,25.49
1,2001-02,192.884,24.58,,6018512.72558594,Goias,,6018512.72558594,2,2001,Goias,192.884,24.58
2,2001-03,212.497,24.77,2384.0,6018512.72558594,Goias,2384.0,6018512.72558594,3,2001,Goias,212.497,24.77
3,2001-04,144.152,25.33,1734.0,6018512.72558594,Goias,1734.0,6018512.72558594,4,2001,Goias,144.152,25.33
4,2001-05,37.314,26.51,1037.0,6018512.72558594,Goias,1037.0,6018512.72558594,5,2001,Goias,37.314,26.51
5,2001-06,21.869,26.16,501.0,6018512.72558594,Goias,501.0,6018512.72558594,6,2001,Goias,21.869,26.16
6,2001-07,3.061,26.7,280.0,6018512.72558594,Goias,280.0,6018512.72558594,7,2001,Goias,3.061,26.7
7,2001-08,0.253,26.81,147.0,6018512.72558594,Goias,147.0,6018512.72558594,8,2001,Goias,0.253,26.81
8,2001-09,11.182,28.6,220.0,6018512.72558594,Goias,220.0,6018512.72558594,9,2001,Goias,11.182,28.6
9,2001-10,28.521,29.06,355.0,6018512.72558594,Goias,355.0,6018512.72558594,10,2001,Goias,28.521,29.06
10,2001-11,66.785,28.65,855.0,6018512.72558594,Goias,855.0,6018512.72558594,11,2001,Goias,66.785,28.65
11,2001-12,99.962,27.8,867.0,6018512.72558594,Goias,867.0,6018512.72558594,12,2001,Goias,99.962,27.8
12,2002-01,323.968,24.47,4024.0,6088074.95300293,Goias,4024.0,6088074.95300293,1,2002,Goias,323.968,24.47
13,2002-02,96.452,25.79,8501.0,6088074.95300293,Goias,8501.0,6088074.95300293,2,2002,Goias,96.452,25.79
14,2002-03,180.047,25.54,5892.0,6088074.95300293,Goias,5892.0,6088074.95300293,3,2002,Goias,180.047,25.54
15,2002-04,129.115,25.53,1895.0,6088074.95300293,Goias,1895.0,6088074.95300293,4,2002,Goias,129.115,25.53
16,2002-05,62.275,26.44,713.0,6088074.95300293,Goias,713.0,6088074.95300293,5,2002,Goias,62.275,26.44
17,2002-06,8.179,26.53,206.0,6088074.95300293,Goias,206.0,6088074.95300293,6,2002,Goias,8.179,26.53
18,2002-07,4.412,27.14,168.0,6088074.95300293,Goias,168.0,6088074.95300293,7,2002,Goias,4.412,27.14
19,2002-08,0.4,27.53,284.0,6088074.95300293,Goias,284.0,6088074.95300293,8,2002,Goias,0.4,27.53
20,2002-09,6.609,28.77,282.0,6088074.95300293,Goias,282.0,6088074.95300293,9,2002,Goias,6.609,28.77
21,2002-10,4.94,29.96,177.0,6088074.95300293,Goias,177.0,6088074.95300293,10,2002,Goias,4.94,29.96
22,2002-11,47.295,28.92,392.0,6088074.95300293,Goias,392.0,6088074.95300293,11,2002,Goias,47.295,28.92
23,2002-12,133.761,27.56,485.0,6088074.95300293,Goias,485.0,6088074.95300293,12,2002,Goias,133.761,27.56
24,2003-01,185.327,26.34,1194.0,6157622.51580811,Goias,1194.0,6157622.51580811,1,2003,Goias,185.327,26.34
25,2003-02,184.478,25.52,1924.0,6157622.51580811,Goias,1924.0,6157622.51580811,2,2003,Goias,184.478,25.52
26,2003-03,229.74,25.12,1739.0,6157622.51580811,Goias,1739.0,6157622.51580811,3,2003,Goias,229.74,25.12
27,2003-04,82.708,25.98,1409.0,6157622.51580811,Goias,1409.0,6157622.51580811,4,2003,Goias,82.708,25.98
28,2003-05,43.436,26.39,874.0,6157622.51580811,Goias,874.0,6157622.51580811,5,2003,Goias,43.436,26.39
29,2003-06,11.654,26.48,383.0,6157622.51580811,Goias,383.0,6157622.51580811,6,2003,Goias,11.654,26.48
30,2003-07,2.061,26.23,220.0,6157622.51580811,Goias,220.0,6157622.51580811,7,2003,Goias,2.061,26.23
31,2003-08,3.096,27.97,164.0,6157622.51580811,Goias,164.0,6157622.51580811,8,2003,Goias,3.096,27.97
32,2003-09,1.364,29.15,135.0,6157622.51580811,Goias,135.0,6157622.51580811,9,2003,Goias,1.364,29.15
33,2003-10,2.715,30.2,209.0,6157622.51580811,Goias,209.0,6157622.51580811,10,2003,Goias,2.715,30.2
34,2003-11,64.511,28.57,258.0,6157622.51580811,Goias,258.0,6157622.51580811,11,2003,Goias,64.511,28.57
35,2003-12,98.934,27.64,337.0,6157622.51580811,Goias,337.0,6157622.51580811,12,2003,Goias,98.934,27.64
36,2004-01,491.628,25.11,887.0,6227155.00573731,Goias,887.0,6227155.00573731,1,2004,Goias,491.628,25.11
37,2004-02,262.831,24.71,1200.0,6227155.00573731,Goias,1200.0,6227155.00573731,2,2004,Goias,262.831,24.71
38,2004-03,149.17,25.29,1245.0,6227155.00573731,Goias,1245.0,6227155.00573731,3,2004,Goias,149.17,25.29
39,2004-04,60.126,26.03,914.0,6227155.00573731,Goias,914.0,6227155.00573731,4,2004,Goias,60.126,26.03
40,2004-05,23.363,26.44,637.0,6227155.00573731,Goias,637.0,6227155.00573731,5,2004,Goias,23.363,26.44
41,2004-06,8.699,26.01,237.0,6227155.00573731,Goias,237.0,6227155.00573731,6,2004,Goias,8.699,26.01
42,2004-07,4.713,26.15,106.0,6227155.00573731,Goias,106.0,6227155.00573731,7,2004,Goias,4.713,26.15
43,2004-08,0.966,27.47,70.0,6227155.00573731,Goias,70.0,6227155.00573731,8,2004,Goias,0.966,27.47
44,2004-09,0.406,28.75,64.0,6227155.00573731,Goias,64.0,6227155.00573731,9,2004,Goias,0.406,28.75
45,2004-10,21.798,29.56,94.0,6227155.00573731,Goias,94.0,6227155.00573731,10,2004,Goias,21.798,29.56
46,2004-11,51.485,29.14,182.0,6227155.00573731,Goias,182.0,6227155.00573731,11,2004,Goias,51.485,29.14
47,2004-12,74.67,28.28,284.0,6227155.00573731,Goias,284.0,6227155.00573731,12,2004,Goias,74.67,28.28
48,2005-01,203.398,26.32,724.0,6296672.54968262,Goias,724.0,6296672.54968262,1,2005,Goias,203.398,26.32
49,2005-02,186.874,26.03,1711.0,6296672.54968262,Goias,1711.0,6296672.54968262,2,2005,Goias,186.874,26.03
50,2005-03,229.148,25.6,3316.0,6296672.54968262,Goias,3316.0,6296672.54968262,3,2005,Goias,229.148,25.6
51,2005-04,75.896,26.19,4458.0,6296672.54968262,Goias,4458.0,6296672.54968262,4,2005,Goias,75.896,26.19
