location,time_period,horizon_distance,sample,forecast
LA-AT,201008,0,66,0.8670398554441582
LA-AT,201008,0,67,4.157826866075697
LA-AT,201008,0,68,5.615578280101475
LA-AT,201008,0,69,38.63020779534724
LA-AT,201008,0,70,2.29318185363319
LA-AT,201008,0,71,13.75763431685975
LA-AT,201008,0,72,2.7790989916417828
LA-AT,201008,0,73,10.905350320481686
LA-AT,201008,0,74,35.240563729744515
LA-AT,201008,0,75,6.524193724445169
LA-AT,201008,0,76,5.121758788133696
LA-AT,201008,0,77,1.337152285534378
LA-AT,201008,0,78,23.23890645825601
LA-AT,201008,0,79,30.547341782801503
LA-AT,201008,0,80,14.251453808827529
LA-AT,201008,0,81,12.619850607699655
LA-AT,201008,0,82,20.801418414253863
LA-AT,201008,0,83,41.822137751007595
LA-AT,201008,0,84,29.61501927658025
LA-AT,201008,0,85,8.961681768447317
LA-AT,201008,0,86,25.166770302372008
LA-AT,201008,0,87,14.721566238917749
LA-AT,201008,0,88,55.71617590427712
LA-AT,201008,0,89,87.39933640788138
LA-AT,201008,0,90,2.7711966376825963
LA-AT,201008,0,91,14.508202682019723
LA-AT,201008,0,92,2.7790989916417828
LA-AT,201008,0,93,20.935758431560032
LA-AT,201008,0,94,5.5681641563463575
LA-AT,201008,0,95,18.028157957467663
LA-AT,201008,0,96,3.217602005895258
LA-AT,201008,0,97,14.689956823081005
LA-AT,201008,0,98,22.523821055431018
LA-AT,201008,0,99,32.36860147894985
LA-AT,201009,1,0,4.591157848554255
LA-AT,201009,1,1,2.248498052062341
LA-AT,201009,1,2,74.63000757803783
LA-AT,201009,1,3,5.523480354775508
LA-AT,201009,1,4,22.463332545941796
LA-AT,201009,1,5,4.121045418464035
LA-AT,201009,1,6,6.0093974927841005
LA-AT,201009,1,7,46.70387296865711
LA-AT,201009,1,8,5.061270278644475
LA-AT,201009,1,9,44.62973794581481
LA-AT,201009,1,10,5.578796832489811
LA-AT,201009,1,11,3.2124299741203397
LA-AT,201009,1,12,30.909551579647385
LA-AT,201009,1,13,7.945163690859283
LA-AT,201009,1,14,0.822356053873309
LA-AT,201009,1,15,7.020743538597216
LA-AT,201009,1,16,5.547187416653067
LA-AT,201009,1,17,19.753290920829084
LA-AT,201009,1,18,1.292468483963529
LA-AT,201009,1,19,0.822356053873309
LA-AT,201009,1,20,7.945163690859283
LA-AT,201009,1,21,9.825613411220163
LA-AT,201009,1,22,19.650560319359663
LA-AT,201009,1,23,1.292468483963529
LA-AT,201009,1,24,17.292095814949377
LA-AT,201009,1,25,14.582054189836665
LA-AT,201009,1,26,8.454787890745434
LA-AT,201009,1,27,17.936060032141693
LA-AT,201009,1,28,7.459246552850692
LA-AT,201009,1,29,45.593669867872805
LA-AT,201009,1,30,8.470592598663806
LA-AT,201009,1,31,7.467148906809878
LA-AT,201009,1,32,17.019542233838813
LA-AT,201009,1,33,17.7622082450396
LA-AT,201009,1,34,10.805350041196535
LA-AT,201009,1,35,8.861681489162164
LA-AT,201009,1,36,3.196625266201967
LA-AT,201009,1,37,46.71177532261629
LA-AT,201009,1,38,7.874042505226608
LA-AT,201009,1,39,8.869583843121351
LA-AT,201009,1,40,4.121045418464035
LA-AT,201009,1,41,5.092879694481219
LA-AT,201009,1,42,2.240595698103155
LA-AT,201009,1,43,3.1729182043244086
LA-AT,201009,1,44,4.168459542219152
LA-AT,201009,1,45,27.235578032476674
LA-AT,201009,1,46,20.567078117662547
